"","X2206_WT","X2208_WT","X2260_WT","X2265_WT","X2266_WT","X2352_WT","X2354_WT","X2199_Arom","X2261_Arom","X2284_Arom","X2285_Arom","X2253_Arom","Accession","Peptides.used.for.quantitation"
"512",154921.58,197133.52,188975.4,148744,167403.97,201904.12,162927.84,177387.89,213817.33,234431.62,176963.28,218333.57,"P68510",5
"513",96411.83,145795.32,146027.48,99310.51,131943.02,164237.02,154063.25,158856.71,179932.61,223109.97,259012.31,273676.4,"Q283N4",5
"514",158669.53,113849.92,122246.12,119380.63,157056.61,139074.04,296720.92,80467.07,184331.41,221645.24,158211.13,148818.8,"P14115",5
"515",122957.75,173143.99,133942.35,100680.29,173355.99,170092.94,223351.97,126625.31,174641.43,234845.65,205545.85,211295,"Q61937",6
"516",136764.78,162423.65,156417.66,135317.03,165794.84,194258.19,206902.51,175602.83,215137.54,170093.77,230386.51,218274.53,"O09061",6
"517",100518.94,112584.64,112881.92,67688.05,87427.56,116791.08,126565.86,119902.31,156233.44,174412.32,178689.95,220073.08,"Q8CFA2",5
"518",199238.09,202125.05,216658,134576.51,173164.99,210542.33,209215.26,223920.93,314830.76,265752.95,328625.6,314963.06,"P23589",5
"519",166972.06,127551.95,185949.07,154759.93,176791.63,154116.31,462412.27,95735.92,179701.64,222934.05,141933.54,138997.88,"P41105",5
"520",81059.22,139484.84,125885.4,90130.74,88516.74,129134.21,154569.33,102370.46,156827.76,135437.07,140310.66,174887.08,"P47757",4
"521",46771.17,66115.66,80651.21,75425.43,62925.42,138217.09,155428.99,78746.34,63457.56,84131.91,64721,175205.28,"P22599",5
"522",132715.28,147765.17,203819.5,122897.16,137329.98,149990.81,203594.15,100306.41,119879.5,142105.28,177966.14,208516.46,"P26350",5
"523",175555.74,196369.81,204234.69,164296.08,175467.49,234572.72,267577.91,149557.42,205599.38,206426.8,222743.36,250040.39,"P99026",5
"524",325943.66,434700.25,328862.31,330042.15,449174.48,454664.59,476803.44,271312.9,322026.13,313642.46,359870.45,418378.38,"P15532",7
"525",72843.02,103275.9,99969.13,92085.57,110401.22,108568.85,97634.49,66399.61,85122.2,65801.8,73584.83,80535.16,"Q8BP47",5
"526",103639.04,140376.49,144478.38,117960.76,155847.18,180803.87,138991.94,118991.98,127141.17,153299.98,148351.24,208628.91,"Q99KK7",5
"527",157207.39,282028.01,341250.75,240867.76,315662.09,339374.5,286475.03,281927.68,325210.16,337150.4,351685.4,379748.9,"A2ADY9",5
"528",205716.75,233560.9,237982.05,191034.54,208859.84,278009.83,272080.43,139306.6,179004.19,205164.9,167830.45,205590.82,"Q9QUR6",5
"529",90748.18,136788.75,150062.97,108327.06,148899.33,183390.61,160494.41,106961.07,151077.71,146223.59,176940.5,190212.6,"Q9QUI0",5
"530",118393.62,156133.73,210453.35,121554.97,189051.3,157264.48,148416.04,201752.08,178003.52,180440.36,172909.6,261277.99,"Q99J39",5
"531",138621.03,225029.1,226305.4,181473.49,232519.68,264112.71,284644.02,162100.52,211532.9,231890.99,229478.75,271663.21,"Q9Z2X1",5
"532",113442.53,128591.46,142562.64,113641.9,127095.07,152061.75,132473.61,130948.12,179000.23,182811.66,169692.46,194166.51,"Q9JLI6",5
"533",61165.02,81032.44,105606.38,54287.09,71969.58,112049.88,87148.66,58217.03,73103.88,86743.07,77814.93,105757.03,"Q8CIM3",4
"534",71912.72,124423.77,130308.86,97859.65,138185.06,135763.99,115628.62,116842.29,128798.58,128986.62,140040.75,160779.1,"Q91VR5",5
"535",154815.4,178385.72,171234.89,125246.83,181241.82,185192.39,165241.86,111774.71,140554.89,136201.95,147514.27,139803.75,"Q3UNX5",5
"536",195714.91,218944.98,185907.37,136836.55,176896.07,214030.7,237814.48,149141.88,169224.77,202839.93,219611.72,226596.33,"Q8R4N0",5
"537",101776.2,192316.45,153731.09,136147.33,159019.45,153583.17,166247.64,97695.43,102991.52,95545,103782.08,109645.09,"Q8R1B4",5
"538",64697.3,84265.28,75010.56,62743.35,87393.67,90169.31,93392.21,55680.93,69701.9,77648.31,62257.36,68830.13,"P26638",5
"539",83989.98,148420.09,142617.29,101349.26,156266.3,148841.43,209073.07,117072.65,142690.75,158693.35,134389.99,161048.78,"P53996",5
"540",57445.32,71933.28,73463.72,48154.04,75493.51,72959.98,83193.11,62959.19,106706.05,82819.64,73039.8,66662.76,"Q5SW19",5
"541",97934.73,119001.43,121370.1,120462.87,113416.8,138931.72,121433.35,113048.07,152833.15,135541.19,129822.51,150506.06,"Q60864",5
"542",83711.1,114168.07,145485.12,88527.45,117725.83,127435.82,125447.93,105210.06,131907.2,119584.51,122413.51,150406.77,"Q3TXS7",5
"543",126642.85,158534.54,152028.29,88950.03,132697.87,165670.14,175705.45,99930.9,114035.13,128352.69,175864.33,192017.21,"Q99KR7",5
"544",58672.18,104581.65,85766.66,72417.61,79808.83,112517.61,90112.48,75404.33,86729.93,99311.92,93791.05,104322.19,"Q3U0V1",5
"545",22472.73,65198.51,62491.5,53583.91,67659.83,78987.33,53239.91,58155.5,53300.78,50317.3,56794.91,81410.9,"O89079",4
"546",117886.17,92899.85,105453.08,77702.68,100216.91,114542.14,207006.36,101474.4,102178.05,106667.57,106233.76,121232.43,"Q924Y0",5
"547",31137.13,58993.05,40941.19,35928.92,44326.71,57085.49,65443.28,37555.17,43840.66,51655.71,42118.76,56393.22,"Q921F2",5
"548",125549.48,156448.22,177971.55,120448.94,153414.64,196222.26,194515.57,134152.93,135966.56,156014.96,146940.5,214982.32,"Q8R146",5
"549",76501.01,86969.69,63350.21,58676.78,70086.5,87470.13,92527.45,78999.49,101054.53,96065.97,149069.76,139586.84,"Q8VDK1",5
"550",61788.76,117886.66,115748.6,126098.64,105895.24,127250.62,93931.07,90004.73,88890.38,75234.17,105410.18,105907.24,"P60229",5
"551",41275.68,45776.52,68185.84,49131.24,70654.88,70540.11,59874.13,39020.46,59938.23,52599.78,46571.21,46852.97,"O70310",5
"552",120863.28,161405.79,191061.01,134072.49,157168.16,156126.29,157278.73,148748.91,161411.24,167080.33,142370.33,160482.04,"Q9CZ44",5
"553",47340.35,57549.8,50394.29,45906.86,46952.74,55425.39,72586.7,45204.52,62666.12,60207.46,59546.32,61516.55,"P61161",5
"554",55748.38,79356.59,81393.54,66000.73,94065,94523.67,99968.58,62017.8,90024.06,92572.47,93397.68,107201.11,"Q99MN1",5
"555",4314.11,6898.78,6315.91,8199.74,7162.29,6885.39,4887.06,82573.07,113847.95,285271.99,276814.99,326913.44,"Q9NYQ2",5
"556",18909.51,64957.29,77041.53,57543.95,67524.8,73095.92,48362.72,46740.48,51352.66,35184.04,49790.1,58087.13,"Q6NZJ6",4
"557",110340.13,158308.5,142032.91,81607.95,110519.25,151312.12,154496.5,119183.63,160866.01,141262.2,121850.18,130391.07,"Q9DCL9",5
"558",41223.64,57787.68,62484.6,44521.87,47028.14,63984.4,60408.06,49810.75,64394.1,52878.39,61247.08,85021.15,"P56399",5
"559",32159.51,91008.91,75071.23,62678.83,85874.48,80160.49,90108.42,47259.85,44247.73,67320.53,58984.47,63425.71,"P16546",5
"560",62488.4,74689.74,83347.39,50767.77,85272.85,83672.54,110327.32,48655.56,54721.08,47204.39,40228.62,51259.23,"Q64514",5
"561",41069.37,49223.68,53861.23,32346.96,48821.78,51243.71,36262.48,44681.47,50139.16,57069.03,68415.32,45269.11,"Q61578",5
"562",35987.68,40266.59,43151.9,40099.3,41537.07,57533.2,55578.68,30462.21,40677.44,44196.36,37742.9,45049.79,"Q9JHS4",5
"563",20958.86,112120.17,101408.12,107074.64,103672.68,96742.51,46275.44,3596.72,4802.11,2892.92,5317.47,4901.37,"Q8VE09",5
"564",27081.83,38019.62,40323.2,25235.76,32363.01,41608.7,44831.2,27621.91,34102.14,36097.96,37906.27,31327.68,"P46935",5
"565",786073.46,604263.81,591185.45,378300.15,492656.02,1322281.42,1121125.47,692385.08,833270.16,1737622.85,1481322.75,1606189.31,"P29391",3
"566",426189.51,334252.96,350505.92,305680.14,390970.29,304930.93,739506.25,222840.52,381944.64,474878.9,364594.38,336806.91,"P62900",4
"567",449112.85,584696.35,538499.56,408962.87,475714.66,508763.37,712830.86,269905.58,316525.67,287580.74,366484.37,331754.44,"P46656",4
"568",38003.85,45735.26,44360.39,35525.5,57057.65,67462.69,61606.48,50838.03,67783.86,73163.82,75087.16,89982.49,"O55131",3
"569",35385.53,75433.6,54814.18,30315.08,54496.27,64605.94,114418.16,35812.69,40149.84,51620.55,40904.54,56202.79,"P35486",3
"570",694496.48,782769.65,718999.24,503156.38,654654.49,739812.05,754100.68,646417.89,877060.59,869884.12,844420.26,875177.92,"Q8K157",4
"571",342511.84,238465.68,303549.47,248857.28,298018.83,281761.66,543678.3,196868.97,347661.44,387508.53,259821.02,249704.03,"P62852",4
"572",270590.93,182371.73,250115.55,229863.24,300739.88,255319.14,544612.01,161016.35,332229.38,351959.02,250415.88,234733.69,"O09167",4
"573",315475.68,512731.8,444820.32,444875.36,438051.75,428184.8,553604.82,338105.45,521475.69,393364.47,376325.87,490244.1,"O70251",4
"574",109413.34,556081.82,288436.6,1488138.57,1248750.63,209149.5,128051.45,7790.06,11305.24,17350.3,20157.8,15628.89,"Q63836",4
"575",335885.42,418660.56,490303.93,417736.91,426292.33,548439.23,439009.42,419505.91,470314.71,446980.98,418735.96,606941.31,"Q9Z2U0",4
"576",219800.89,168305.54,207737.11,190258.21,233261,207556.48,519731.22,151452.55,238722.06,279090.09,203030.21,226073.14,"P62911",4
"577",438665.7,542918.97,521331.61,371649.02,466716.58,594803.59,528679.71,461298.43,533089.29,490294.02,595137.29,531172.45,"Q9Z2U1",4
"578",207874.31,154991.03,212944.52,221185.46,259986.29,213774.86,406942.96,152599.04,250406.64,292124.15,171003.27,227506.61,"Q8BP67",4
"579",337507.05,211891.55,292503.59,267765.57,264430.29,234959.59,648734.3,187569.76,311221.11,331514.88,241399.76,256843.21,"P62264",4
"580",182177.88,114035.65,172051.96,152838.73,164685.22,145657.2,313645.5,98664.18,202307.53,215943.33,134023.13,150552.9,"Q9D1R9",4
"581",597807.85,644848.25,572582.38,141596.37,276953.48,623940.68,659043.8,226941.76,268992.52,256095.57,345861.52,329318.37,"Q8VC97",4
"582",133269.79,147193.03,150344.33,78485.49,130648.81,152940.31,208902.83,140255.81,156177.34,209045.49,154006.45,153617.06,"Q60668",4
"583",283289.85,307237.16,384221.12,268445.5,259470.85,403311.33,401479.82,309127.6,464677.85,397490.34,410939.53,492123.53,"Q9R257",4
"584",129679.39,128410.99,142388.05,124027.13,154997.39,204308.19,231900.66,141109,192421.89,178255.19,135463.28,253407.61,"P32261",4
"585",139044.84,233160.75,253957.66,179739.42,223496.33,242244.74,254034.87,151454.99,190586.7,148638.19,104964.6,142307.43,"Q99KK2",4
"586",200690.31,85707.18,179063.88,117037.63,124661.78,106863.64,223872.91,109458.43,149333.69,253398.31,136915.43,230078.36,"P62806",4
"587",192546.24,127986.5,172384.17,159801.15,146436.65,144016.2,317186.27,102889.66,186908.18,219574.7,142284.11,152195.39,"P62301",4
"588",133302.87,169651.32,182799.83,166114.41,187037.71,178265.02,160441.99,154582.17,198431.28,196099.49,173878.76,236310.33,"Q9CR16",4
"589",404556.13,447057.13,375779.92,245007.45,361964.34,400813.89,391493.62,263079.06,296344.47,312576.82,341687.95,352006.12,"Q3TLP5",4
"590",67983.71,87342.8,86031.7,83679.71,97067.28,104320.63,119128.71,111943.53,83059.29,125425.8,132140.65,220489.45,"P40124",4
"591",215565.19,259868.27,326488.12,183351.78,269483.49,299737.79,265718.13,274897.31,308607.76,331540.37,304095,341427.99,"Q91V64",4
"592",51112.89,66848.18,45711.36,36888.79,45984.82,64120.33,71145.45,62408.01,73559.17,87345.08,82389.53,84116.59,"P50396",3
"593",239731.76,326675.49,227475.14,229025.79,269505.1,258071.79,336113.85,143798.78,166580.12,197985.46,214108.07,194051.98,"Q91W90",4
"594",179147.67,194817.1,186341.78,165743.36,197248.24,221019.91,258260.94,167164.93,280967.32,284807.68,241652.93,302473.01,"P48036",4
"595",159709.51,365806.07,373611.32,260697.08,352328.69,520656.95,422013.33,418905.28,491203.61,426152.17,506013.99,543415.79,"Q7TMM9",4
"596",95109.87,109666.24,124000.93,95714.83,98907.09,128294.72,141958.67,118614.23,133857.38,121078.2,137213.29,141902.95,"Q8K4H1",4
"597",305263.36,191424.28,275545.02,258296.1,315965.99,231862.21,549445.49,173363.44,371706.55,385476.25,188706.16,294591.51,"P84099",4
"598",219024.36,143408.57,256490.55,182754.7,198657.68,172384.43,297450.28,149310.05,248487.18,269862.84,200601.02,177445.83,"P62983",4
"599",147948.75,159887.83,135362.12,133383.19,143876.39,176664.43,208036.18,128765.17,155593.19,158609.89,177243.44,204727.11,"P68254",4
"600",113040.42,100335.81,127828.32,108741.99,103429.46,131517.16,226024.25,83289.07,124589.3,148480.36,122802.95,129305.9,"P62751",4
"601",299868.36,401640.6,292246.88,207995.19,286105.57,388275.94,429655.94,352754.48,481707.78,554027.5,697819.47,586029.71,"Q9DB29",4
"602",167232.5,199189.81,231640.78,167965.79,185585.64,229667.41,241667.66,260939.74,299412.65,270489.57,267841.49,329746.97,"Q64516",4
"603",162532.97,157998.89,176458.44,103597.74,151556.8,227811.04,278901.68,175712.27,175562.77,205991.42,221750,207146.76,"Q8CDN6",4
"604",145959.88,203706.31,178406.02,121087.56,160455.46,222971.84,203572.22,147622.61,214851.42,203851.64,212288.29,246836.53,"Q91VM9",4
"605",77224.5,115968.12,132745.6,91301.92,126800.03,136835,132678.36,133410.23,150410.34,125051.74,128529.25,158132.11,"Q9R0N0",4
"606",96713.08,58815.01,88045.09,89032.78,107519.85,76014.06,227888.05,59580.45,97655.89,116452.32,108621.83,83949.15,"P47915",4
"607",101764.45,135862.34,156735.15,121225.75,129276.64,275349.92,284462.04,218581.11,197118.07,250854.06,194942.44,514146.66,"O08677",4
"608",105705.56,184482.69,178469.65,135670.11,177424.32,194505.1,173395.23,142989.57,178501.46,172248.4,161578.67,203135.82,"P14685",4
"609",83837.82,87005.69,118437.48,81640.17,83070.2,106244.76,129204.47,82296.7,103985.77,85142.69,40063.22,62338.94,"O55234",4
"610",69810.07,87839.81,85027.46,72311.62,74776.01,89949.23,117568.9,62218.88,87661.24,87764.43,70743.86,82165.82,"Q60865",4
"611",85971.49,126600.8,122025.74,99710.7,129166.2,139470.8,127049.07,91260.95,122800.42,107471.47,113903.14,143418.3,"Q07076",4
"612",87266.01,130600.08,102059.99,93167.48,120224.04,123442.86,132539.36,82401.62,111369.03,99067.89,105293.54,115670.32,"Q9CZD3",3
"613",31561.54,61518.76,70912.72,41785.99,69591.71,72851.33,66285.66,48419.95,51277.85,48048.96,60284.47,81851.57,"Q99K48",4
"614",96954.21,120670.64,145431.06,102459.81,99218.52,139427.58,148865.58,96140.57,135231.26,115689.79,115325.97,122146.49,"P24527",4
"615",75716.06,73216.91,83745.21,56664.81,65102.18,92672.84,87408.96,75565.01,86440.97,87336.83,112919.13,87366.64,"Q80W21",4
"616",62339.7,133403.38,102055.73,95774.88,125961.86,110631.03,109124.4,96138.18,100345.17,95106.31,128771.4,170067.33,"P17225",4
"617",57083.47,118347,110979.62,115782.6,101789.09,122344.28,114237.36,100773.56,101666.44,82795.48,117640.68,131861.63,"P70168",4
"618",72359.84,94080.89,73068.32,81488.77,102560.03,107438.33,94134.5,40717.27,48413.36,67815.51,75401.1,51824.05,"Q64674",4
"619",87591.81,109855.99,109317.38,92773.2,122614.02,133522.32,174202.93,94575.23,134887.86,144878.44,144195.55,140872.74,"Q99020",4
"620",34493.8,26284.26,40928.82,27033.22,17072.57,60990.63,153446.68,35769.55,24983,22573.54,12303.06,138564.45,"P13634",4
"621",55500.6,90928.37,82150.72,62283.72,91121.06,100327.43,102670.39,73451.5,87292.03,100868.1,92434.73,100998.2,"P17427",4
"622",44571.04,86428.14,78814.79,64954.24,78267.9,89141.71,67938.29,56122.98,78939.05,81709.04,87031.73,85839.76,"Q9QXY6",4
"623",82801.56,127133.11,102601.44,80812.54,92766.74,129286.53,103017.87,88995.27,88717.5,99562.21,119613.96,152676.59,"P47791",4
"624",43429.24,54180.37,55616.97,41628.53,43835.65,55340.76,74965.57,37746.61,51176.34,53690.39,53576.45,61457.07,"P54822",4
"625",90900.73,105208.52,137021.64,122009.28,197153.85,120342.78,163633.64,4563.99,3294.24,3968.62,2901.25,2592.14,"P11714",4
"626",40415.92,49594.53,51695.32,45882.97,41598.72,55909.19,45052.14,58800.56,80412,80474.46,92126.06,80502.78,"Q80W22",4
"627",39068.45,75737.78,88815.4,98140.18,134189.73,61208.74,66085.14,70794.7,63505.61,77440.03,46780.45,90861.72,"P58710",4
"628",41736.93,64134.07,54904.89,45736.31,69205.8,59722.96,73618.37,25970.74,33007.41,25292.68,28871.03,27799.38,"O54754",4
"629",61025.13,88859.67,66182.27,45777.43,70123.36,67634.99,69363.17,47617.93,57041.96,63542.13,61135.68,65825.59,"Q8R081",3
"630",33327.45,50600.51,51611.51,46483.32,72342.84,61311.48,85410.19,94725.38,96372.29,107251.79,72443.68,146978.79,"Q8CIM7",4
"631",18374.33,59366.29,49840.12,59347.29,73928.99,67100.44,28462.9,42402.19,49770.57,41817.61,54558,64928.06,"Q9JIF7",3
"632",47609.77,54034.14,45512.93,38583.11,58407.85,49476.23,73940.15,41666.89,58946.66,68770.88,53125.77,62503.85,"Q7TMK9",4
"633",16733.95,37068.46,37814.4,36012.64,38120.12,39660.12,38154.14,26058.74,32151.99,32250.71,29472.34,33951.61,"Q8QZY1",4
"634",46750.68,58019.23,57846.71,47458.2,73476.85,62205.85,49756.01,54375.24,76792.72,76915.92,76788.57,71833.02,"P42208",4
"635",32998.48,79465.52,58558.14,61542.76,70204.19,60702.13,65118.13,38156.67,38550.29,40130.2,53799.53,51531.96,"O70194",4
"636",31561.32,51506.8,39866.9,46531.22,49549.64,38620.19,44407.55,32774.39,57848,46651.34,54633.13,51054.97,"Q9WUZ9",4
"637",28817.73,25317.73,48567.31,51705.28,38103.01,78725.64,86127.26,56617.13,54897.33,73327.1,47466.1,120343.46,"Q61147",4
"638",37642.41,51087.13,72498.49,76422.7,125880.96,52604,119772.95,42307.39,68487.8,84932.76,25989.33,91232.09,"Q05421",4
"639",36913.83,98121.71,78864.74,61106.13,79143.73,113362.84,92300.14,64597.53,71615.23,53109.04,59763.63,73349.54,"Q9WUR9",4
"640",130716.27,115562.39,129650.1,102250.36,147466.33,129718.92,193338.72,143485.81,188165.78,223129.31,178352.47,235538.43,"P62821",4
"641",42849.72,55215,47252.91,43305.76,51219.39,52856.27,67397.24,47252.71,53129.35,54527.01,65869.71,64701.25,"Q9JM76",4
"642",81362.25,79018.28,80524.58,51162.01,71505.18,74932.54,92141.49,61402.24,116850.07,87442.6,97464.23,125870.9,"Q3TC72",4
"643",27911.89,33900.52,34868.02,28246.9,43742.94,36795.66,50703.36,33203.55,35055.08,34095.97,38733.29,42393.93,"Q8VCT3",4
"644",57139.68,103870.8,82907.46,87327,133019.73,123167.43,99248.38,104714.59,84123.19,77545.85,103319.99,124472.97,"Q8BMA6",4
"645",33855.7,44285.77,36756.21,47157.74,46529,21534.88,65829.17,19650.88,28684.02,32618.81,33076.64,30745.48,"O08795",4
"646",60777.4,72766.4,63592.73,49837.14,54452.71,71879.06,80786.98,57193.58,78373.65,72881.39,83640.21,83119.21,"Q64737",4
"647",24767.84,56257.01,43288.77,29243.73,37251.25,46317.77,46214.92,38432.62,48039.2,56475.81,47434.73,55214.39,"Q9DBG3",4
"648",17852.52,32516.37,23872.23,18752.74,23161.15,29061.8,23440.08,15016.99,17472.2,27568.58,38674.37,33120.45,"P26041",4
"649",30660.89,51939.95,48121.24,30806.82,40533.13,56653.01,51048.99,41567.94,43776.96,51285.55,41565.51,33347.67,"Q9D0M1",4
"650",41181.67,21975.52,27251.52,24626.71,31248.99,21351.77,73796.42,22684.61,31545.91,66338.42,34468.3,62331.78,"Q9DB20",4
"651",29279.76,33760.26,27548.25,27879.83,35255.14,25845.4,39570.02,13231.77,28357.19,30121.54,43528.2,28196.03,"Q9EQH2",4
"652",16799.84,22524.87,15021.43,12129.51,24204.69,21184.48,18352.13,16261.17,19477.31,19239.54,23267.36,19115.31,"P27546",4
"653",13589.26,8761.75,10552.56,6736.84,14503.1,15585.87,33880.63,5818.78,12200.21,14128.12,17984.2,23912.77,"Q9EQK5",4
"654",8594.98,13991.66,14757.12,9098.34,5979.77,12212.12,15260.07,64809.58,79805.39,39338.63,61139.85,44842.95,"Q9D154",4
"655",8394.59,14539.69,30744.32,9137.23,16755.29,18771.42,15068.01,52085.97,44034.33,35132.37,37539.18,50131.46,"Q5SWU9",4
"656",14976.7,27160.06,28856.08,23156.8,14185.45,27308.67,23359.57,21962.65,21311.9,20163.81,25656.11,23749.87,"Q3UMF0",4
"657",31845.54,41061.81,37137.24,27151.14,32867.41,39912.53,45499.72,34504.11,39242.53,47781.99,40002.85,43111.58,"P12367",4
"658",9383.14,23474.29,25499.1,16072.34,23461.75,23863.49,18494.89,17925.39,19645.92,13761.22,16702.98,19405.74,"P70398",4
